Date,Symbol,Prev Close,Open,High,Prev Low,Prev high,Previous VWAP,Previous Volume,Previous Percentage,PreviousValue change,Previous Nifty 50,Previous Nifty 100,Previous Sensex,Buy Don?t buy
10/9/2014,RELIANCE,926.15,938.2,941.5,921.15,936.7,935.66,2246466,1.13,10.55,7831,7766.6,26275.07,YES
10/10/2014,RELIANCE,936.7,947,957.25,938.2,954.65,951.69,2552056,1.88,17.95,7923.25,7860.4,26537.42,YES
10/13/2014,RELIANCE,954.65,961.8,969,936.1,960.65,955.59,3535189,0.62,6,7837.3,7781.7,26260.35,YES
10/14/2014,RELIANCE,960.65,979,964.75,948.05,957.9,956.61,3173161,-0.29,-2.75,7733.75,7670,25950,YES
10/16/2014,RELIANCE,957.9,951.65,979,958.6,961.25,966.93,4360890,0.35,3.35,7896.95,7835.35,26434.16,NO
10/17/2014,RELIANCE,961.25,936,956.9,928,931,941.93,4347008,-3.25,-30.25,7906.15,7848.7,26552.45,NO
10/20/2014,RELIANCE,931,938.5,940.65,925.2,937.9,935.08,3500356,0.74,6.9,7997.8,7939.65,26782.57,YES
10/21/2014,RELIANCE,937.9,934.25,940.6,911.55,935.05,933.74,4843061,-0.3,-2.85,8027.7,7976.75,26889.51,NO
10/22/2014,RELIANCE,935.05,935.1,937,927.1,929.35,930.83,4028045,-0.61,-5.7,8064.35,8012.2,26959.57,YES
10/23/2014,RELIANCE,929.35,949.5,950.8,933.15,945.65,946.15,3059361,1.72,16.3,8002.4,7945.45,26788.73,YES
10/27/2014,RELIANCE,945.65,963.95,954.5,949,952.7,952.09,565357,0.74,7.05,8077.05,8020.65,27017.44,YES
10/28/2014,RELIANCE,952.7,941.1,963.95,936.8,941.35,945.52,2302432,-1.21,-11.35,8085.2,8026.6,27098.94,NO
10/29/2014,RELIANCE,941.35,936.6,942,926.1,934.05,932.08,5034195,-0.78,-7.3,8200.8,8140.9,27439.06,NO
10/30/2014,RELIANCE,934.05,948,953.4,934.15,951.6,946.95,4004057,1.84,17.55,8348.15,8282.3,27943.04,YES
10/31/2014,RELIANCE,951.6,981.85,981.55,947.1,979.25,969.04,7484984,2.82,27.65,8351.25,8291.9,27907.19,YES
11/3/2014,RELIANCE,979.25,1004,1003.7,981.85,1000.55,995.38,3219842,2.13,21.3,8331.85,8271.7,27902.71,YES
11/5/2014,RELIANCE,1000.55,1002,1009,990.15,1002.35,1001.88,2828980,0.18,1.8,8337.8,8286.1,27919.45,YES
11/7/2014,RELIANCE,1002.35,990.45,1008.5,988.4,991.3,996.8,3595614,-1.11,-11.05,8354.1,8302.7,27911.25,NO
11/10/2014,RELIANCE,991.3,982.8,995.35,978.05,980.5,983.5,2659263,-1.1,-10.8,8378.9,8330.8,27958.64,NO
11/11/2014,RELIANCE,980.5,972.4,989.8,967.25,969.35,976.73,2396133,-1.15,-11.15,8405.25,8367.75,28048.56,NO
11/12/2014,RELIANCE,969.35,981.95,987.8,966.25,977.7,977.61,2308713,0.85,8.35,8360.7,8322.9,27949.54,YES
11/13/2014,RELIANCE,977.7,974,983,968.7,974.05,975.11,2122642,-0.37,-3.65,8378.4,8341.8,28018.68,NO
11/14/2014,RELIANCE,974.05,969,979.8,963.4,969.25,970.47,1609576,-0.5,-4.8,8441.25,8406.55,28209.03,NO
11/17/2014,RELIANCE,969.25,966,977.75,965.05,969.15,970.47,1925588,-0.01,-0.1,8440.65,8419.85,28193.9,NO
11/18/2014,RELIANCE,969.15,985.45,987.55,966,985.2,978.95,2337114,1.63,16.05,8406.5,8382.8,28100.84,YES
11/19/2014,RELIANCE,985.2,988.65,997.7,985.2,988.65,992.12,3065433,0.35,3.45,8408.2,8386.65,28100.1,YES
11/20/2014,RELIANCE,988.65,978,992,976.5,978.15,982.36,1851368,-1.07,-10.5,8490.95,8459.55,28413.01,NO
11/21/2014,RELIANCE,978.15,980.2,983.7,970.3,980.75,976.59,2592595,0.27,2.6,8530.8,8493.3,28520.76,YES
11/24/2014,RELIANCE,980.75,1000.2,1001,980.2,997.7,994.35,2683538,1.7,16.95,8450.3,8400.8,28321.58,YES
11/25/2014,RELIANCE,997.7,985.1,1004.15,981.7,985.35,986.67,2840424,-1.25,-12.35,8477.8,8426.1,28397.8,NO
11/26/2014,RELIANCE,985.35,991.95,994.9,973.3,993,985.89,3338732,0.77,7.65,8516.8,8471.3,28490.71,YES
11/27/2014,RELIANCE,993,990,993,982.6,987.05,987.34,3007076,-0.6,-5.95,8605.1,8559.1,28748.22,NO
11/28/2014,RELIANCE,987.05,989.7,993,983.05,988.65,988.21,2806993,0.16,1.6,8535.45,8493.2,28522.46,YES
12/1/2014,RELIANCE,988.65,989,1017.35,983.2,991.6,999.44,4773085,0.3,2.95,8528.7,8500.45,28472.32,YES
12/2/2014,RELIANCE,991.6,962,991.95,958.55,961.6,971.38,3973275,-3.12,-30,8582.4,8563.65,28616.93,NO
12/3/2014,RELIANCE,961.6,958.55,971.25,958,962.65,963.53,2160807,0.11,1.05,8584.25,8567,28604.5,NO
12/4/2014,RELIANCE,962.65,968.1,974,958.55,968.35,967.87,2237796,0.59,5.7,8538.65,8518.25,28433,YES
12/5/2014,RELIANCE,968.35,961,974.95,955.7,958.55,964.05,2463051,-1.02,-9.8,8439.3,8416.9,28134.22,NO
12/8/2014,RELIANCE,958.55,960,967,955.1,957.35,960.49,2296865,-0.13,-1.2,8318.05,8293.3,27711.96,YES
12/9/2014,RELIANCE,957.35,941,962.85,942.25,944.6,951.53,2340414,-1.35,-12.75,8338.85,8324.7,27796.34,NO
12/10/2014,RELIANCE,944.6,931.45,950.7,931,939.85,940.54,2422696,-0.51,-4.75,8302,8287.85,27598.96,NO
12/11/2014,RELIANCE,939.85,929,940.95,930,932.55,934.48,3027071,-0.78,-7.3,8160.75,8141.05,27136.28,NO
12/12/2014,RELIANCE,932.55,907,929,903.35,906.15,913.18,5170702,-2.91,-26.4,8172.6,8147.1,27181.18,NO
12/15/2014,RELIANCE,906.15,877.95,911,879.35,882.35,893.67,4085890,-2.7,-23.8,8041.2,8003.3,26724.01,NO
12/16/2014,RELIANCE,882.35,876.8,881.8,872,878.8,877.27,2891112,-0.4,-3.55,8138.9,8104.5,27053.86,NO
12/17/2014,RELIANCE,878.8,865.25,883.25,859.7,864.6,871.92,4774252,-1.64,-14.2,8230.45,8217.05,27292.55,NO
12/18/2014,RELIANCE,864.6,881.55,874.9,864.45,869.5,870.08,4749947,0.56,4.9,8255,8229.55,27479.87,YES
12/19/2014,RELIANCE,869.5,885.1,884.8,864.65,880.1,876.6,3422050,1.2,10.6,8324.6,8301.85,27733.12,YES
12/22/2014,RELIANCE,880.1,902,908.4,882.5,900.55,899.32,4588473,2.27,20.45,8272.05,8244.25,27530.26,YES
12/23/2014,RELIANCE,900.55,902.35,906.8,891,904.9,898.63,1898416,0.48,4.35,8204.8,8187.7,27215.19,YES
12/24/2014,RELIANCE,904.9,893.75,904.15,891.8,893.75,897.15,2419143,-1.25,-11.15,8214.7,8203.65,27266.49,NO
12/26/2014,RELIANCE,893.75,886.6,897.15,880,884.15,886.83,5138493,-1.09,-9.6,8260.3,8250.9,27478.3,NO
12/29/2014,RELIANCE,884.15,888.5,892.65,880.1,888.85,885.42,1117804,0.53,4.7,8243.9,8246.25,27358.3,YES
12/30/2014,RELIANCE,888.85,897.1,899.05,886.95,897,895.1,1584461,0.91,8.15,8272.8,8280.55,27485.77,YES
12/31/2014,RELIANCE,897,880,898.4,877.1,880.15,882.21,2657831,-1.91,-16.85,8288.7,8300.45,27521.28,NO
1/1/2015,RELIANCE,880.15,886.3,893.9,879.05,891.15,888.28,1934955,1.23,11,8407.95,8411.75,27978.43,YES
1/2/2015,RELIANCE,891.15,888.1,892,883.65,887.9,887.62,677439,-0.37,-3.25,8325.3,8331.65,27694.23,NO
1/5/2015,RELIANCE,887.9,885,896.05,884.3,885.55,889.39,1675827,-0.27,-2.35,8118.65,8127.35,26983.43,NO
1/6/2015,RELIANCE,885.55,870,890.9,874.1,875.85,881.88,2309591,-1.11,-9.7,8191.4,8200.2,27178.77,NO
1/7/2015,RELIANCE,875.85,837.1,873,832,836.1,847.6,4258043,-4.75,-39.75,8285.45,8300.6,27404.19,NO
1/8/2015,RELIANCE,836.1,860.1,858.8,837,854.3,849.81,4736315,2.13,18.2,8291.35,8295.95,27523.86,YES
1/9/2015,RELIANCE,854.3,848.4,862.9,840.15,842.05,845.7,4542457,-1.45,-12.25,8346.15,8350.8,27611.56,NO
1/12/2015,RELIANCE,842.05,860.5,862,845,860.3,852.15,3061366,2.12,18.25,8307.25,8315.5,27432.14,YES
1/13/2015,RELIANCE,860.3,853,861,841.6,850.3,847.51,2308716,-1.18,-10,8424.5,8428.65,27831.16,NO
1/14/2015,RELIANCE,850.3,843,854.95,840.5,843.15,844.77,2274108,-0.85,-7.15,8504.05,8496.15,28056.61,NO
1/15/2015,RELIANCE,843.15,840,847,831.2,834.95,836.09,2601286,-0.98,-8.2,8550.05,8545.2,28249.84,NO
1/16/2015,RELIANCE,834.95,860,871.1,840,864.25,857.07,3869247,3.39,29.3,8575.1,8573.1,28324.85,YES
1/19/2015,RELIANCE,864.25,870.2,875,852.05,869.7,867.39,4374388,0.63,5.45,8719.65,8697.8,28843.09,YES
1/20/2015,RELIANCE,869.7,881.5,886,858.75,879.65,877.24,3049291,1.13,9.95,8745.85,8718.85,28957.79,YES
1/21/2015,RELIANCE,879.65,905,905.55,878.85,903.05,894.34,3054173,2.59,23.4,8827.95,8801.25,29189.45,YES
1/22/2015,RELIANCE,903.05,905.15,911.4,892.05,906.75,903.73,3905183,0.41,3.7,8871.35,8844.65,29451.65,YES
1/23/2015,RELIANCE,906.75,890,907.2,879.5,883.75,888.39,5422365,-2.6,-23,8902.75,8873.4,29565.72,NO
1/27/2015,RELIANCE,883.75,892.9,897.8,877,886.9,887.29,4132897,0.36,3.15,8901.5,8881.4,29516.49,YES
1/28/2015,RELIANCE,886.9,886.1,896.7,880.5,889.05,888.34,4100754,0.24,2.15,8996.6,8968.95,29801.6,NO
1/29/2015,RELIANCE,889.05,907.1,909.8,886.1,906.85,898,4411227,1.96,17.8,8802.5,8791.4,29143.63,YES
1/30/2015,RELIANCE,906.85,930,934.5,906.9,929.4,926.4,8255888,2.43,22.55,8823.15,8825.6,29217.4,YES
2/2/2015,RELIANCE,929.4,916.05,931.25,909,915.25,918.15,4970953,-1.55,-14.15,8789.15,8784.05,29129.85,NO
2/3/2015,RELIANCE,915.25,913.2,919.9,905.7,908.05,912.65,4412275,-0.79,-7.2,8733.1,8722.45,28912.38,NO
2/4/2015,RELIANCE,908.05,939.1,940.85,913.2,937.6,930.35,3907020,3.15,29.55,8696.85,8677.4,28892.21,YES
2/5/2015,RELIANCE,937.6,936,943.8,925.9,928.8,936.76,3216827,-0.95,-8.8,8584.4,8563.4,28566.5,NO
2/6/2015,RELIANCE,928.8,924.1,939.9,917.6,923.7,930.11,2826578,-0.55,-5.1,8478.1,8454.85,28122.48,NO
2/9/2015,RELIANCE,923.7,901.2,930,903,909.9,916.3,2067728,-1.52,-13.8,8603.3,8585.95,28450.26,NO
2/10/2015,RELIANCE,909.9,898,918,892,896.7,905.54,2020605,-1.47,-13.2,8676.95,8674.85,28650.25,NO
2/11/2015,RELIANCE,896.7,886,904.5,861.3,882,887.96,3120391,-1.67,-14.7,8741.5,8744.8,28888.99,NO
2/12/2015,RELIANCE,882,908,904.75,883,900.7,894.64,2235774,2.08,18.7,8831.4,8827.3,29170.77,YES
2/13/2015,RELIANCE,900.7,914,913.95,887.25,909.15,899.35,1990874,0.93,8.45,8811.55,8802,29136.07,YES
2/16/2015,RELIANCE,909.15,918.7,920.8,909.05,917.5,916.17,1690071,0.91,8.35,8883.05,8872.55,29434.91,YES
2/18/2015,RELIANCE,917.5,900,924.2,900,902.8,910.85,2803961,-1.63,-14.7,8895.5,8881.35,29446.21,NO
2/19/2015,RELIANCE,902.8,906.95,908,894.4,901.65,901.29,2248124,-0.13,-1.15,8856.85,8855.05,29316.58,YES
2/20/2015,RELIANCE,901.65,895.25,907.6,887.55,902.05,896.86,2183115,0.04,0.4,8772.9,8766.55,29016.55,NO
2/23/2015,RELIANCE,902.05,869.95,896,871.3,873.1,876.92,4278437,-3.32,-28.95,8801.9,8794.05,29115.32,NO
2/24/2015,RELIANCE,873.1,854.25,876.75,847.1,851.45,860.98,3224043,-2.54,-21.65,8779,8767.05,29051.9,NO
2/25/2015,RELIANCE,851.45,848.8,856.8,837,841.45,843.77,4559370,-1.19,-10,8729.5,8714.35,28865.12,NO
2/26/2015,RELIANCE,841.45,846.1,856.5,841.05,843.15,847.86,3491406,0.2,1.7,8913.05,8902.1,29411.33,YES
2/27/2015,RELIANCE,843.15,847.55,850,836.6,842,841.76,4905338,-0.14,-1.15,8953.85,8937.75,29533.42,YES
2/28/2015,RELIANCE,842,862.8,861,844.6,855.55,851.92,4265220,1.58,13.55,8962.85,8956.35,29500.19,YES
3/2/2015,RELIANCE,855.55,869,868.4,846.6,865.15,860.13,2093776,1.11,9.6,9109.15,9098.75,29937.27,YES
3/3/2015,RELIANCE,865.15,869,875.5,855.55,864.25,862.25,3332631,-0.1,-0.9,8929.4,8922.85,29436.77,YES
3/4/2015,RELIANCE,864.25,906,906.45,867.4,900.8,894.08,4717254,4.06,36.55,8891.15,8889.05,29316.54,YES
3/5/2015,RELIANCE,900.8,892.5,909.65,880.05,887.85,894.98,3308981,-1.46,-12.95,8769.75,8778.65,28924.06,NO
3/9/2015,RELIANCE,887.85,885.1,898.75,878.15,884.95,887.43,2449658,-0.33,-2.9,8728.75,8745.2,28725.75,NO
3/10/2015,RELIANCE,884.95,868.95,891.75,864.15,869.65,878.6,3215112,-1.76,-15.3,8740.65,8753.4,28798.61,NO
3/11/2015,RELIANCE,869.65,860.95,875.8,855.4,859.15,863.46,3482250,-1.22,-10.5,8844.05,8868.6,29134.93,NO
3/12/2015,RELIANCE,859.15,858,869.6,852.4,855.95,860.98,2659765,-0.37,-3.2,8656.75,8685.1,28546.31,NO
3/13/2015,RELIANCE,855.95,869,867.4,855.6,863.8,860.09,2693254,0.91,7.85,8689.1,8704.95,28595,YES
3/16/2015,RELIANCE,863.8,851.5,869.6,847,850.1,856.33,2956988,-1.61,-13.7,8742.9,8769.4,28766.87,NO
3/17/2015,RELIANCE,850.1,850.55,853.95,840.3,842.1,843.28,3163589,-0.95,-8,8749.45,8783.75,28805.22,YES
3/18/2015,RELIANCE,842.1,857,859.9,841,856.85,850.6,4359100,1.72,14.75,8627.9,8666.65,28465.44,YES
3/19/2015,RELIANCE,856.85,875.55,872.25,854.7,868.65,863.08,2118940,1.36,11.8,8591.55,8616.8,28317.29,YES
3/20/2015,RELIANCE,868.65,857.9,876.7,854.1,856.15,864.62,3185218,-1.46,-12.5,8537.05,8556,28209.33,NO
3/23/2015,RELIANCE,856.15,856.5,861.15,848.6,854.1,854.68,2378572,-0.24,-2.05,8568.9,8581.95,28216.09,YES
3/24/2015,RELIANCE,854.1,842.1,864,838.1,841.95,846.02,3029112,-1.44,-12.15,8474.95,8494.45,27937.62,NO
3/25/2015,RELIANCE,841.95,849,854.3,842.1,847.95,848.15,2111750,0.71,6,8396,8425.5,27649.78,YES
3/26/2015,RELIANCE,847.95,841.1,849.5,841,844.9,843.72,2346393,-0.36,-3.05,8390.95,8421.15,27655.79,NO
3/27/2015,RELIANCE,844.9,833.9,849.25,824.1,829.3,835.77,4713693,-1.88,-15.6,8527.6,8555.2,28069.85,NO
3/30/2015,RELIANCE,829.3,816.6,835,801.45,811.7,815.7,5332142,-2.17,-17.6,8483.7,8513.6,27954.86,NO
3/31/2015,RELIANCE,811.7,818,817.7,796.45,810.75,807.78,3961481,-0.12,-0.95,8615.8,8644.9,28351.94,YES
4/1/2015,RELIANCE,810.75,824.9,832.9,818,826,826.68,4625471,1.85,15.25,8684.45,8713.7,28582.33,YES
4/6/2015,RELIANCE,826,836,839,813.1,836.05,825.5,3334693,1.2,10.05,8698.95,8742.9,28601.49,YES
4/7/2015,RELIANCE,836.05,826.05,838,821.4,824.65,826.2,2819367,-1.38,-11.4,8756.2,8802.8,28858.42,NO
4/8/2015,RELIANCE,824.65,833.5,836.1,826.05,832.85,831.39,4863211,0.98,8.2,8774.35,8812.95,28889.27,YES
4/9/2015,RELIANCE,832.85,865.5,869.5,832.9,865.9,855.45,5673710,3.82,33.05,8801.75,8847.85,28955.13,YES
4/10/2015,RELIANCE,865.9,894.95,899,858.8,895.1,880.85,6234931,3.26,29.2,8844.75,8895.2,29087.25,YES
4/13/2015,RELIANCE,895.1,906.8,908.8,889.1,904.35,899.4,5788462,1.02,9.25,8757.05,8808.75,28876.23,YES
4/15/2015,RELIANCE,904.35,921,924.75,898.75,922.5,914.98,4612201,1.97,18.15,8698.05,8747.1,28682.97,YES
4/16/2015,RELIANCE,922.5,924.5,939.6,907.2,923.65,919.83,5081693,0.12,1.15,8618.8,8662.4,28525.65,YES
4/17/2015,RELIANCE,923.65,935.05,938,919,928.35,928.04,4612192,0.51,4.7,8416.1,8462.85,27860.51,YES
4/20/2015,RELIANCE,928.35,937.3,944.3,922.6,926.85,934.15,5476551,-0.16,-1.5,8400.4,8443.5,27756.68,YES
4/21/2015,RELIANCE,926.85,890.15,937.45,878.5,885.65,901.51,8601165,-4.65,-41.2,8478.2,8512.1,27977.27,NO
4/22/2015,RELIANCE,885.65,881.9,895.5,872.45,876.45,885.51,4047524,-1.05,-9.2,8405.7,8450.15,27804.58,NO
4/23/2015,RELIANCE,876.45,883.85,886.75,867,879.75,877.9,3374188,0.38,3.3,8330.55,8366.45,27565.49,YES
4/24/2015,RELIANCE,879.75,877,889.4,869.05,877.05,878.99,3048801,-0.31,-2.7,8215.55,8239.5,27215.61,NO
4/27/2015,RELIANCE,877.05,880.05,884.45,868.65,878.9,878.25,2905259,0.21,1.85,8274.8,8316.95,27395.71,YES
4/28/2015,RELIANCE,878.9,874.7,887.5,871.45,875.3,879.51,2524227,-0.41,-3.6,8224.5,8274.55,27242.05,NO
4/29/2015,RELIANCE,875.3,862,882,858.55,865.2,868.23,3357286,-1.17,-10.1,8230.05,8288.65,27204.63,NO
4/30/2015,RELIANCE,865.2,850,870.55,847.4,850,859.96,3746012,-1.79,-15.2,8338.4,8396.5,27561.32,NO
5/4/2015,RELIANCE,850,866.2,865.9,847.95,862.35,857.81,7955186,1.43,12.35,8316.6,8382.7,27473.36,YES
5/5/2015,RELIANCE,862.35,893.7,893.9,860.5,890.95,877.55,3446692,3.21,28.6,8077,8137.3,26721.34,YES
5/6/2015,RELIANCE,890.95,890,901.8,885.1,892.15,892.74,4079468,0.13,1.2,8131.5,8160.8,26814.38,NO
5/7/2015,RELIANCE,892.15,875,896.75,872,880.25,881.92,5128997,-1.35,-11.9,8243.2,8283.2,27249.42,NO
5/8/2015,RELIANCE,880.25,871,878.45,860,870.75,867.56,3825462,-1.09,-9.5,8326.15,8373.95,27502.91,NO
5/11/2015,RELIANCE,870.75,892.85,893.75,861.1,889.7,881.17,3909788,2.13,18.95,8181.55,8235,27023.71,YES
5/12/2015,RELIANCE,889.7,894.9,899.45,883.4,895.95,891.99,3249083,0.7,6.25,8232.45,8294.9,27290.17,YES
5/13/2015,RELIANCE,895.95,873.35,894.9,865.15,868.7,872.93,3805956,-3.14,-27.25,8240.3,8323.1,27233.9,NO
5/14/2015,RELIANCE,868.7,886,888.65,857.2,885.1,872.11,3817667,1.85,16.4,8284.95,8366.45,27416.97,YES
5/15/2015,RELIANCE,885.1,881.9,886.2,870.3,878.2,878.07,2818365,-0.79,-6.9,8356.2,8436.75,27663.08,NO
5/18/2015,RELIANCE,878.2,874.9,886.95,870.1,873.95,876.77,1904490,-0.49,-4.25,8392.65,8475.45,27749.3,NO
5/19/2015,RELIANCE,873.95,891.25,894,872.2,891.55,885.61,2250982,1.97,17.6,8434.5,8507,27885.36,YES
5/20/2015,RELIANCE,891.55,900.4,904.75,886.6,895.55,895.25,3317436,0.45,4,8432.5,8503.05,27849.54,YES
5/21/2015,RELIANCE,895.55,911.25,911,897.7,908.85,905.03,1990706,1.46,13.3,8438.15,8503.5,27893.25,YES
5/22/2015,RELIANCE,908.85,897,915.4,894.1,896.75,902.19,2459446,-1.35,-12.1,8377.1,8456.1,27633.66,NO
5/25/2015,RELIANCE,896.75,900,905.6,897,903.85,901.65,1908452,0.79,7.1,8302.75,8378.8,27447.4,YES
5/26/2015,RELIANCE,903.85,895,908,892.35,894.5,898.93,1512612,-1.05,-9.35,8345.7,8417.15,27619.31,NO
5/27/2015,RELIANCE,894.5,886,896,882.7,884.6,889.75,2173883,-1.12,-9.9,8327.1,8394.2,27553.03,NO
5/28/2015,RELIANCE,884.6,885.85,890.9,880.2,885.3,885.53,1846549,0.08,0.7,8417.25,8480,27770.79,YES
5/29/2015,RELIANCE,885.3,879.9,894.25,872,875.8,879.97,6066339,-1.08,-9.5,8442.8,8506.4,27890.73,NO
6/1/2015,RELIANCE,875.8,880,886.45,873.1,877,877.96,6692348,0.14,1.2,8232.45,8298.3,27230.68,YES
6/2/2015,RELIANCE,877,905.75,904.9,878,902.25,899.09,4479082,2.8,25.25,8155.15,8217.6,26940.64,YES
6/3/2015,RELIANCE,902.25,899,918.8,891.45,898.65,903.61,4612571,-0.4,-3.6,8119.15,8182.8,26819.82,NO
6/4/2015,RELIANCE,898.65,904.2,910.45,888.5,896.35,898.63,3553618,-0.26,-2.3,8124.35,8197.05,26814.31,YES
6/5/2015,RELIANCE,896.35,909.9,916.2,892.55,912.7,905.49,3641649,1.79,16.35,8026.5,8092.45,26510.29,YES
6/8/2015,RELIANCE,912.7,906.8,916.95,904.45,907.75,910.16,2986745,-0.55,-4.95,8024.15,8091.8,26517.32,NO
6/9/2015,RELIANCE,907.75,883.55,910,883.1,885.45,894.43,2479431,-2.52,-22.3,8157.3,8223.3,26959.98,NO
6/10/2015,RELIANCE,885.45,886,890.65,877.35,883.7,883.88,2092303,-0.2,-1.75,7959.85,8023.7,26340.32,YES
6/11/2015,RELIANCE,883.7,906,909.9,885,905.8,903.28,3088017,2.44,22.1,7986.6,8055.1,26498.67,YES
6/12/2015,RELIANCE,905.8,879,909.5,873.65,877.15,885.57,3354787,-3.27,-28.65,8004.2,8072.45,26586.86,NO
6/15/2015,RELIANCE,877.15,894.9,892.7,878.25,889.85,887.95,4924556,1.43,12.7,8084.2,8153.2,26815.41,YES
6/16/2015,RELIANCE,889.85,899,905,890,901.75,900.02,2939253,1.32,11.9,8113.7,8193.65,26916.99,YES
6/17/2015,RELIANCE,901.75,905.05,905,893.2,903.95,897.72,3184005,0.24,2.2,8201.15,8277,27207.76,YES
6/18/2015,RELIANCE,903.95,932.55,942.35,894,931.2,923.67,5996339,2.93,27.25,8259.3,8331.9,27427.19,YES
6/19/2015,RELIANCE,931.2,982.5,982,932.5,978.95,966.38,11284420,4.88,47.75,8377.45,8451.45,27760.11,YES
6/22/2015,RELIANCE,978.95,996.95,1006.4,982.5,996.65,994.47,10448751,1.78,17.7,8399.4,8471.1,27852.32,YES
6/23/2015,RELIANCE,996.65,992.65,1008.7,986.5,991.7,993.41,4433185,-0.5,-4.95,8336.25,8404.4,27660.22,NO
6/24/2015,RELIANCE,991.7,995,1002.7,991,995,996.31,3659045,0.33,3.3,8393.95,8460.45,27880.72,YES
6/25/2015,RELIANCE,995,987,1006.45,986.65,990.9,998.05,4252334,-0.41,-4.1,8247.05,8310.7,27451.07,NO
6/26/2015,RELIANCE,990.9,999.9,1009,985,1004.55,1001.13,6211775,1.36,13.65,8316.35,8383.15,27627.39,YES
6/29/2015,RELIANCE,1004.55,987.9,1014.1,995.4,1000.7,1002.84,4792657,-0.38,-3.85,8376.25,8452.5,27823.65,NO
6/30/2015,RELIANCE,1000.7,989.9,993.85,972,990.85,983.69,4610282,-0.99,-9.85,8471.95,8550.6,28100.38,NO
7/1/2015,RELIANCE,990.85,1001,1002.85,988,1000.1,994.4,5299670,0.92,9.25,8440.1,8534.45,27973.12,YES
7/2/2015,RELIANCE,1000.1,1009,1010.45,1001,1005.65,1006.47,3388578,0.55,5.55,8386.15,8468.1,27857.2,YES
7/3/2015,RELIANCE,1005.65,1009.75,1019.75,1007.1,1010.85,1013.68,3641605,0.51,5.2,8525.5,8615.65,28220.11,YES
7/6/2015,RELIANCE,1010.85,996.1,1013.8,1003.05,1007.2,1008.46,3161556,-0.36,-3.65,8439.2,8533.85,28031.45,NO
7/7/2015,RELIANCE,1007.2,1011,1018.9,995.2,1015.55,1006.87,2797340,0.82,8.35,8364.85,8469.35,27681.49,YES
7/8/2015,RELIANCE,1015.55,995.85,1016.6,1000,1003.25,1007.46,2581847,-1.23,-12.3,8365.7,8471.35,27705.36,NO
7/9/2015,RELIANCE,1003.25,996,1008.7,991.65,996.6,998.88,3472328,-0.67,-6.65,8397.25,8496.7,27739.32,NO
7/10/2015,RELIANCE,996.6,991.1,1001,983.15,987.4,993.14,3713532,-0.93,-9.2,8470.6,8573.65,27986.92,NO
7/13/2015,RELIANCE,987.4,1001.8,1004,990.25,1001.8,998.98,3682606,1.44,14.4,8463.4,8569.1,28022.14,YES
7/14/2015,RELIANCE,1001.8,1008.9,1012.5,995.15,1007,1004.58,2253887,0.52,5.2,8546.15,8641.75,28259.7,YES
7/15/2015,RELIANCE,1007,999.75,1011.5,995.2,997.8,1002.08,2272786,-0.92,-9.2,8623.65,8725.85,28480.92,NO
7/16/2015,RELIANCE,997.8,1012,1014.4,999.55,1011.15,1009.69,3093396,1.32,13.35,8623.9,8730,28544.28,YES
7/17/2015,RELIANCE,1011.15,1025.25,1027.8,1011.15,1023.7,1023.25,3395442,1.23,12.55,8601.5,8713,28381.82,YES
7/20/2015,RELIANCE,1023.7,1027.8,1031.15,1018,1021.7,1025.68,2330438,-0.2,-2,8512.25,8608.75,28159.42,YES
7/21/2015,RELIANCE,1021.7,1028,1029.95,1017.9,1024.75,1024.25,1451127,0.3,3.05,8643.95,8743.85,28540.97,YES
7/22/2015,RELIANCE,1024.75,1005,1028.45,1002.75,1007.8,1018.12,1811142,-1.68,-16.95,8588.15,8693.7,28390.5,NO
7/23/2015,RELIANCE,1007.8,1053.5,1053.95,1004.6,1050.4,1039.67,3956647,4.06,42.6,8492.1,8595.75,28117.65,YES
7/24/2015,RELIANCE,1050.4,1048,1067.85,1041.2,1045.3,1051.89,4261457,-0.49,-5.1,8371.1,8481.85,27630.21,NO
7/27/2015,RELIANCE,1045.3,1024.9,1049.65,1021.1,1025.05,1036.68,2994363,-1.98,-20.25,8365.6,8475.25,27540.46,NO
7/28/2015,RELIANCE,1025.05,1008.3,1029.9,1001.75,1005.35,1015.96,4598763,-1.96,-19.7,8417,8527.55,27685.82,NO
7/29/2015,RELIANCE,1005.35,1009.5,1016.7,1000.1,1010.25,1010.32,3059101,0.49,4.9,8456.1,8568.1,27814.51,YES
7/30/2015,RELIANCE,1010.25,1000.1,1012.7,992.1,996,1003.07,3380933,-1.43,-14.25,8510.65,8632.05,28089.09,NO
7/31/2015,RELIANCE,996,1000,1008,992.3,1000.15,1000.42,2674704,0.41,4.15,8564.1,8689.7,28225.04,YES
8/3/2015,RELIANCE,1000.15,1001,1007.9,990,1001.85,1000.38,3802312,0.17,1.7,8547.45,8699.3,28138.04,YES
8/4/2015,RELIANCE,1001.85,1003.4,1013.85,999.4,1002.45,1005.15,2260182,0.06,0.6,8585.8,8739.35,28291.88,YES
8/5/2015,RELIANCE,1002.45,988.25,1005.65,980,988,989.8,2744569,-1.46,-14.45,8580.8,8740.15,28327.11,NO
8/6/2015,RELIANCE,988,991,1000.8,984.1,987.75,993.42,3279028,-0.03,-0.25,8577,8734.85,28250.78,YES
